variable,label,group,n_near,n_far,near_mean,far_mean,far_std,effect_raw,effect_z,ci95_z,pearson_r_cld_dist
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),shrubland,27156,165527,0.009002285078167915,-0.00024214228324126452,0.32608288526535034,0.00924442708492279,0.028349930347924046,0.014192355115730656,-0.00889038859483664
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),grassland,50618,221488,-0.0006203075754456222,0.0007574135670438409,0.3266875445842743,-0.0013777210842818022,-0.004217243990844582,0.010532641036178772,0.006502324056611095
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),cropland,24740,111588,0.0005512450588867068,0.0008138784323818982,0.3109078109264374,-0.00026263337349519134,-0.0008447307023667281,0.015278842056931646,0.010150261413558717
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),barren,36345,269208,0.0014301268383860588,-0.0003137579478789121,0.353756844997406,0.0017438847571611404,0.0049296141737523915,0.012681933628879597,0.0051127723974609225
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),wetland,1170,990,-0.1619613617658615,0.01692957617342472,0.5171346664428711,-0.17889094352722168,-0.34592719292583746,0.08565519609662428,0.09927377046746474
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),urban,1794,13996,-0.017671123147010803,-0.007441461551934481,0.48476123809814453,-0.01022966206073761,-0.02110247531521181,0.041044835440278454,0.11054990319897767
dk2_o2a,Δvar($\mathcal{l}′$) O$_2$A (obs-ref),snow_ice,528,240,,,,,,,
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),ocean,3615698,949841,0.00014485637075267732,-0.00047315715346485376,0.012786723673343658,0.0006180135533213615,0.04833243988917408,0.0027507318905484776,-0.008973799980911464
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),forest,9788,39917,0.018171004951000214,0.0017901051323860884,0.06974935531616211,0.016380900517106056,0.2348537910186293,0.02254188887316271,0.0028280988434968256
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),savanna,22938,87368,0.017113415524363518,0.0007065920508466661,0.029254643246531487,0.016406822949647903,0.5608279961367549,0.02408373701218142,-0.10068774092071515
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),shrubland,27156,165527,0.009527081623673439,-1.3911445421399549e-05,0.020810607820749283,0.00954099278897047,0.4584677617852946,0.02257237498668619,-0.08237005167094236
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),grassland,50618,221488,0.010776623152196407,0.00015968245861586183,0.025599805638194084,0.010616940446197987,0.4147273848969327,0.01616593974599148,-0.0326878298253747
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),cropland,24740,111588,0.005389177240431309,3.281261524534784e-05,0.02541079744696617,0.005356364417821169,0.2107908824585382,0.023454808962817025,0.014680229890974249
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),barren,36345,269208,-0.004879506770521402,-0.000257697916822508,0.01981227658689022,-0.004621808882802725,-0.2332800505046944,0.04238071333180089,0.05008971780544387
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),wetland,1170,990,-0.0343799851834774,0.0008497436647303402,0.032607827335596085,-0.03522972762584686,-1.0804070833443293,0.26079898006385627,0.11453819771688477
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),urban,1794,13996,0.0006675512995570898,-0.007566970307379961,0.15386104583740234,0.008234521374106407,0.05351920838240307,0.022041262829961727,0.16032532604524832
dk1_wco2,Δ$\langle \mathcal{l}′ \rangle$ WCO$_2$ (obs-ref),snow_ice,528,240,,,,,,,
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),ocean,3615698,949841,0.013663954101502895,-0.003725438378751278,0.11449537426233292,0.017389392480254173,0.15187855921944435,0.0025745467618956577,-0.03981433627158119
